county_name,crime rate per 100000,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Larceny rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000
"Donley County, TX",283.9295855,0,0,0,283.9295855,340.7155026,511.0732538,113.5718342,0
"Washington County, IL",283.7763012,0,0,6.9213732,276.854928,207.641196,477.5747508,0,0
"Martinsville city, VA",283.5332606,7.270083606,43.62050164,50.89058524,181.7520901,559.7964377,2326.426754,145.4016721,36.35041803
"Northampton County, NC",283.1229905,4.798694755,23.99347378,43.1882528,211.1425692,983.7324248,882.9598349,148.7595374,9.59738951
"Lamb County, TX",283.1215971,7.259528131,7.259528131,36.29764065,232.3049002,863.8838475,1785.84392,130.6715064,29.03811252
"Barber County, KS",282.9997979,0,20.21427128,0,262.7855266,303.2140691,1374.570447,262.7855266,40.42854255
"Levy County, FL",282.514378,0,45.40409646,12.61224902,224.4980325,814.7512864,1488.245384,113.5102411,2.522449803
"Toombs County, GA",282.33051,10.99989,29.33304,51.33282001,190.66476,861.6580501,2236.6443,124.66542,3.66663
"Van Buren County, MI",282.2874561,0,66.26466106,17.22881187,198.7939832,553.9725664,1493.60546,116.6258035,18.5541051
"Humboldt County, NV",282.2092956,11.51874676,0,11.51874676,259.1718021,357.0811496,639.2904452,138.2249611,11.51874676
"Pettis County, MO",281.9571141,0,14.21632508,37.91020021,229.8305888,1177.585594,3291.079256,203.7673261,21.32448762
"Mingo County, WV",281.8532819,11.58301158,7.722007722,19.30501931,243.2432432,332.046332,683.3976834,119.6911197,3.861003861
"St. Johns County, FL",281.4254437,3.81593822,6.677891885,27.66555209,243.2660615,443.1258258,1676.150863,79.65771034,1.90796911
"Luzerne County, PA",281.1595018,5.310790589,27.49115129,72.78907102,175.5684889,518.8954805,1840.657538,110.589404,17.18196955
"Barry County, MO",281.119982,0,19.67839874,19.67839874,241.7631845,1020.465535,2642.527831,188.3503879,28.1119982
"Broadwater County, MT",281.0962755,0,35.13703443,0,245.959241,52.70555165,702.7406887,17.56851722,35.13703443
"Greene County, AR",280.762002,4.640694248,34.80520686,39.44590111,201.8701998,1589.43778,2499.013852,215.7922825,16.24242987
"Washington County, FL",280.214425,0,12.18323587,16.24431449,251.7868746,406.1078622,1149.28525,69.03833658,8.122157245
"Marion County, AL",280.2136217,3.296630843,23.0764159,9.88989253,243.9506824,662.6227995,1325.245599,138.4584954,16.48315422
"Yazoo County, MS",279.7403436,3.586414661,25.10490263,57.38263458,193.6663917,903.7764946,857.153104,82.48753721,0
"Scott County, IN",279.4927415,8.343066911,41.71533456,33.37226765,191.890539,1143.000167,3153.679293,104.2883364,4.171533456
"Jasper County, GA",279.3912212,0,29.40960224,0,249.981619,551.4300419,808.7640615,73.52400559,0
"Harford County, MD",279.2769296,1.203779869,21.66803764,62.59655318,193.8085589,409.2851554,1130.349297,82.65955099,16.45165821
"Glenn County, CA",279.1696492,0,7.158196135,25.05368647,246.9577666,823.1925555,1431.639227,365.0680029,25.05368647
"Rensselaer County, NY",278.8929326,5.627884291,18.13429383,81.29166198,173.8390925,602.8089396,1895.971685,84.41826436,5.627884291
"Warren County, IA",278.8575292,0,44.36369782,0,236.6063884,477.4378908,809.109346,86.6148386,40.13858374
"Crook County, OR",278.6452078,0,19.21691088,4.80422772,254.6240692,456.4016334,1595.003603,33.62959404,4.80422772
"Imperial County, CA",278.6209396,1.698908168,11.32605446,62.85960223,202.7363748,1153.558646,1986.589952,406.605355,15.85647624
"Hall County, NE",278.3267457,0,70.8168643,34.58498024,172.9249012,688.4057971,3354.743083,148.2213439,27.99736495
"Butts County, GA",278.2415136,0,42.80638671,51.36766406,184.0674629,505.1153632,1678.010359,209.7512949,0
"Brown County, WI",278.09856,3.14235661,26.71003119,38.49386848,209.7523037,388.473836,1447.448014,62.06154305,5.891918644
"Grand County, UT",277.7777778,0,53.41880342,0,224.3589744,555.5555556,2435.897436,235.042735,10.68376068
"Houston County, TN",277.3757839,0,0,12.05981669,265.3159672,422.0935842,783.8880849,180.8972504,12.05981669
"Catron County, NM",277.2387025,0,27.72387025,27.72387025,249.5148323,970.3354588,887.1638481,166.3432215,0
"Mayes County, OK",276.933634,4.901480247,17.15518086,4.901480247,247.5247525,541.6135673,914.1260661,147.0444074,12.25370062
"Pocahontas County, WV",276.8485408,0,23.07071173,11.53535587,242.2424732,299.9192525,496.0203022,23.07071173,11.53535587
"Luce County, MI",276.837896,0,30.75976623,15.37988311,230.6982467,369.1171947,692.0947401,30.75976623,0
"Benewah County, ID",276.42636,0,0,11.0570544,265.3693056,409.1110128,386.996904,55.285272,22.1141088
"Mason County, MI",276.1754938,6.991784653,115.3644468,3.495892327,150.32337,513.896172,2600.943891,101.3808775,24.47124629
"Hardee County, FL",276.172826,3.633852974,32.70467677,43.60623569,196.2280606,832.1523311,1711.544751,130.8187071,0
"Jackson County, OK",275.9889604,3.833180006,38.33180006,42.16498007,191.6590003,908.4636615,1878.258203,103.4958602,11.49954002
"Bethel Census Area, AK",275.9319743,5.631264782,78.83770695,11.26252956,180.200473,219.6193265,326.6133574,213.9880617,22.52505913
"Burleigh County, ND",275.8402388,1.130492782,42.95872571,19.21837729,212.532643,437.5007066,1865.31309,135.6591338,13.56591338
"Franklin County, KS",275.8352758,0,54.39005439,19.42501943,202.020202,594.4055944,1507.381507,97.12509713,38.85003885
"Douglas County, GA",275.7022709,0.73325072,16.13151585,56.46030547,202.3771988,597.5993371,2275.276985,167.914415,6.599256484
"Bradley County, AR",275.5800516,8.889679083,8.889679083,80.00711174,177.7935817,1253.444751,577.8291404,88.89679083,8.889679083
"Washington County, OK",275.3165171,3.877697423,29.08273067,31.02157939,211.3345096,727.0682669,1839.967427,141.5359559,13.57194098
"Montour County, PA",275.0660698,0,43.14761879,5.393452349,226.5249987,355.967855,997.7886845,37.75416644,32.36071409
"Weld County, CO",274.2924922,2.22399318,22.61059733,32.98923217,216.098004,359.9162296,1529.736642,106.0103416,19.27460756
"Rockingham County, NC",274.2767583,7.618798842,15.23759768,55.50839156,195.9119702,1133.024228,2140.882475,143.6687782,19.59119702
"Yell County, AR",274.0602019,4.567670032,22.83835016,27.40602019,219.2481615,904.3986662,1091.673138,114.1917508,18.27068013
"Tom Green County, TX",274.0226525,4.349565913,49.58505141,31.31687458,188.7711606,741.1660316,2471.423352,127.0073247,9.569045009
"Coles County, IL",273.7583105,3.724602864,48.41983723,26.07222005,195.5416504,260.7222005,962.8098404,26.07222005,33.52142578
"Meriwether County, GA",273.1725697,0,4.709871891,18.83948757,249.6232102,852.4868124,1996.985682,197.8146194,9.419743783
"Decatur County, KS",273.0375427,0,34.12969283,0,204.778157,750.8532423,853.2423208,34.12969283,0
"Garfield County, OK",273.0178104,3.21197424,48.1796136,33.72572952,187.900493,830.295341,2338.317247,163.8106862,20.87783256
"Twin Falls County, ID",272.6465475,5.002688945,30.01613367,23.76277249,213.8649524,417.7245269,1472.041222,96.3017622,15.00806684
"Choctaw County, OK",272.515786,0,33.23363244,26.58690595,212.6952476,604.8521103,890.6613493,126.2878033,59.82053838
"Josephine County, OR",272.4893765,1.200393729,18.00590594,68.42244256,184.8606343,855.8807289,2374.378796,249.6818957,20.4066934
"Person County, NC",272.4310011,0,35.64517772,35.64517772,201.1406457,962.4197984,1499.643548,84.02077605,12.73042061
"Clallam County, WA",272.4305786,6.91448169,48.40137183,33.18951211,183.925213,904.4142051,2129.660361,154.8843899,9.680274367
"Malheur County, OR",272.3186456,0,39.37137045,16.40473769,216.5425375,639.7847698,2677.253191,98.42842613,0
"Goshen County, WY",271.8189833,0,0,7.346459007,264.4725242,484.8662944,1072.583015,14.69291801,0
"Yolo County, CA",271.7590533,0,34.70304458,79.18159468,157.8744141,641.2731618,2014.731687,255.140694,51.81017923
"Taylor County, GA",271.7391304,0,0,11.8147448,259.9243856,626.1814745,708.8846881,47.25897921,11.8147448
"Cherokee County, KS",271.7132234,9.533797311,23.83449328,9.533797311,228.8111355,1153.589475,1782.820097,176.3752503,66.73658118
"Warren County, PA",271.4932127,2.445884799,39.13415678,14.67530879,215.2378623,364.436835,1386.816681,70.93065917,7.337654396
"Highlands County, FL",271.4718899,3.073266678,24.58613342,66.58744468,177.2250451,860.5146697,1564.292739,107.5643337,10.24422226
"Telfair County, GA",271.2313905,0,12.05472847,12.05472847,247.1219336,415.8881321,934.2414562,54.2462781,0
"Monongalia County, WV",270.841074,2.93329683,21.51084342,42.04392123,204.3530125,391.106244,1544.869664,72.35465514,9.7776561
"Hill County, TX",269.9365362,2.871665279,28.71665279,34.45998334,203.8882348,760.9912989,1668.437527,57.43330557,14.35832639
"Fayette County, WV",269.7427575,10.96515274,13.15818329,57.01879427,188.6006272,771.9467532,1811.443233,127.1957718,8.772122196
"Flathead County, MT",269.6952766,1.074483174,37.60691108,13.96828126,217.0456011,460.9532815,2090.944256,116.0441827,9.670348562
"Marshall County, OK",268.9517138,12.50938204,25.01876407,0,231.4235677,218.9141856,506.6299725,93.82036527,6.254691018
"Kitsap County, WA",268.9315189,1.968751969,42.91879292,43.70629371,180.3376803,816.2445662,2147.514648,241.7627418,16.53751654
"St. Francois County, MO",268.8212641,1.510231821,19.63301367,12.08185456,234.0859322,462.1309371,2280.450049,178.2073548,6.040927282
"Preston County, WV",268.7616291,2.953424496,23.62739597,11.81369798,230.3671107,286.4821761,555.2438052,82.69588588,11.81369798
"Woodward County, OK",268.6018567,0,37.6985062,4.712313275,230.9033505,725.6962443,1663.446586,245.0402903,4.712313275
"McKenzie County, ND",268.4131415,10.73652566,21.47305132,10.73652566,225.4670389,171.7844106,1470.904015,161.0478849,10.73652566
"Randolph County, AL",268.4032208,0,17.6002112,13.2001584,237.6028512,1003.212039,1795.221543,193.6023232,26.4003168
"Comal County, TX",268.3997299,2.532072924,34.60499662,24.47670493,206.7859554,470.9655638,1775.827144,110.5671843,7.596218771
"Conway County, AR",268.2984232,0,37.65591904,0,230.6425041,527.1828666,2099.317486,164.7446458,47.0698988
"Otero County, NM",268.2272616,0,16.76420385,15.24018532,236.2228725,486.1619117,1254.267252,94.48914899,12.19214826
"White County, IL",268.0596605,13.74664925,41.23994776,13.74664925,199.3264142,481.1327239,1732.077806,144.3398172,0
"Galveston County, TX",267.9427085,2.281750559,34.22625839,88.33634307,143.0983565,667.9009851,2134.74063,151.8993944,12.71261026
"Mason County, WA",267.7818735,9.917847166,44.63031225,36.36543961,176.8682745,1510.818718,2325.73516,423.1614791,19.83569433
"Caswell County, NC",267.3566192,8.624407072,34.49762829,17.24881414,206.9857697,922.8115567,1241.914618,73.30746011,30.18542475
"Benton County, AR",267.1757334,1.264238486,47.19823681,12.22097203,206.492286,511.595174,1458.5098,74.16865784,9.27108223
"Essex County, VA",267.1653754,0,35.62205005,17.81102502,213.7323003,561.0472883,1496.126102,62.33858759,0
"Howard County, IN",267.037216,4.833252779,22.9579507,76.12373127,163.1222813,824.0695988,1901.884969,129.2895118,1.208313195
"Salem County, NJ",267.0104042,1.534542553,19.94905319,72.12349998,173.4033085,748.8567658,1514.5935,76.72712764,19.94905319
"Osage County, OK",266.7389085,2.083897722,37.510159,41.67795445,187.550795,746.0353846,1235.751349,185.4668973,35.42626128
"Ottawa County, OK",266.7080167,0,12.40502403,15.50628004,238.7967127,641.9599938,1808.032253,117.8477283,15.50628004
"Cape May County, NJ",265.9102996,2.085570977,12.51342586,55.2676309,195.0008864,1099.095905,3418.250832,87.59398104,3.128356466
"Clear Creek County, CO",265.7513011,0,11.07297088,11.07297088,243.6053593,332.1891263,1195.880855,121.8026797,88.58376702
"Marshall County, MS",265.6442558,2.738600575,5.47720115,62.98781323,194.4406408,298.5074627,602.4921265,38.34040805,0
"Phelps County, MO",265.5835026,2.231794139,29.01332381,24.54973553,209.7886491,497.6900931,2519.695583,116.0532952,15.62255898
"Dare County, NC",265.5701191,5.711185357,42.83389017,45.68948285,171.3355607,1727.63357,3335.332248,128.5016705,28.55592678
"Wayne County, WV",265.4632333,4.826604243,24.13302121,33.7862297,202.7173782,723.9906364,1517.967034,147.2114294,24.13302121
"Santa Clara County, CA",265.4076897,2.953748065,21.58921313,88.02169233,152.8430362,480.1183218,1506.680036,590.5884994,16.7558072
"Warrick County, IN",265.360612,0,19.65634163,9.828170814,235.8760995,206.3915871,1262.91995,63.88311029,11.46619928
"Monroe County, MI",265.3348939,3.32499867,44.55498218,61.84497526,155.6099378,694.2597223,1728.334309,153.6149386,23.27499069
"Wright County, MO",265.2519894,5.413305906,10.82661181,5.413305906,243.5987658,552.1572024,1488.659124,81.19958859,21.65322362
"Cobb County, GA",264.2256585,2.091495977,16.59253475,90.07376009,155.4678677,602.6297076,1570.434613,158.395962,6.135054867
"Whitfield County, GA",264.2187576,2.914177473,18.45645733,36.91291466,205.9352081,757.6861431,2060.323474,117.5384914,13.59949488
"Carbon County, PA",263.9459142,4.630630074,20.06606366,26.24023709,213.0089834,543.3272621,1470.99682,55.56756089,12.34834687
"Haywood County, NC",263.5892064,1.6896744,23.6554416,32.1038136,206.1402768,1040.83943,1682.915702,160.519068,6.758697599
"St. Clair County, MO",263.518499,0,0,10.54073996,252.977759,874.8814167,1496.785074,115.9481396,0
"Chambers County, TX",263.5010323,0,27.16505487,48.89709877,187.4388786,725.3069651,1689.666413,255.3515158,10.86602195
"Worth County, GA",263.0219342,9.393640505,4.696820253,32.87774177,216.0537316,1056.784557,1709.642572,112.7236861,4.696820253
"Lauderdale County, AL",262.9395347,3.232863131,30.17338923,59.26915741,169.1865039,659.5040788,1724.19367,107.7621044,6.465726263
"Delta County, MI",262.837014,0,62.32217857,18.96761956,181.5472158,392.900691,2438.693944,86.70911801,8.128979813
"Linn County, KS",262.7154267,0,42.03446826,0,220.6809584,609.4997898,851.1979823,178.6464901,52.54308533
"Martin County, FL",262.4567806,2.644400812,23.79960731,58.17681786,177.8359546,476.6532463,1566.146381,87.92632699,7.272102233
"Warren County, NC",262.454435,9.720534629,29.16160389,29.16160389,194.4106926,1025.516403,1375.45565,247.873633,24.30133657
"Barbour County, WV",262.3732856,0,0,0,262.3732856,417.4120453,393.5599284,59.63029219,0
"Hartley County, TX",262.295082,0,32.78688525,0,229.5081967,524.5901639,967.2131148,81.96721311,16.39344262
"Delaware County, IN",262.1633584,0.851179735,9.362977086,88.52269245,163.4265091,777.9782779,2239.453883,197.4736985,34.89836914
"Sequoyah County, OK",262.0214469,0,26.6873696,4.852249017,230.4818283,579.8437576,1424.135087,104.3233539,29.1134941
"Lumpkin County, GA",261.9833107,0,35.57798046,6.468723721,219.9366065,378.4203377,1005.886539,90.56213209,6.468723721
"Callaway County, MO",261.502739,2.254333957,9.017335828,27.05200748,223.1790617,716.8781983,2121.328254,112.7166979,6.763001871
"Starr County, TX",261.446347,3.227732679,14.52479706,16.1386634,227.5551539,563.2393525,955.408873,116.1983765,8.069331698
"Butte County, SD",261.374637,0,116.1665053,0,145.2081317,425.9438529,1190.70668,19.36108422,9.68054211
"Madison County, IN",261.3387287,2.299167701,45.98335403,67.44225257,145.6139544,739.5656106,2178.078202,200.7939792,31.42195858
"Le Flore County, OK",261.180536,2.009081046,28.12713465,10.04540523,220.9989151,715.2328525,1179.330574,136.6175112,16.07264837
"Harrison County, WV",260.9754683,1.449863713,17.39836455,20.29809198,221.8291481,429.159659,1647.045178,101.4904599,14.49863713
"Page County, IA",260.9304398,0,19.0924712,12.72831413,229.1096544,630.0515497,1540.12601,133.6472984,12.72831413
"Bennett County, SD",260.7184241,0,28.96871379,0,231.7497103,57.93742758,434.5307068,115.8748552,28.96871379
"Sandoval County, NM",260.6626396,2.928793703,20.50155592,21.96595277,214.5341388,435.6580633,1206.663006,147.1718836,12.44737324
"Wexford County, MI",260.3767805,0,88.834431,21.44279369,150.0995558,425.7926176,1807.321182,36.7590749,9.189768724
"Shoshone County, ID",260.0472813,15.76044129,23.64066194,0,228.5263987,583.1363278,1197.793538,157.6044129,15.76044129
"Wayne County, TN",259.7555936,5.903536218,11.80707244,0,242.0449849,271.562666,549.0288683,47.22828975,17.71060865
"Garvin County, OK",259.7497622,0,29.26757884,36.58447355,193.8977098,808.5168654,1499.963416,157.3132363,62.19360503
"Polk County, MN",259.7484874,3.167664481,101.3652634,9.502993443,145.7125661,408.628718,1358.928062,82.35927651,38.01197377
"Lehigh County, PA",259.65102,5.913960326,25.90877857,134.6130017,93.21527942,542.1130299,1998.91859,168.1254435,11.54630349
"Monroe County, IN",259.3594948,2.819124944,34.53428056,38.05818674,184.6526838,663.199143,2571.041949,176.9000902,19.73387461
"Chase County, KS",259.2592593,0,0,0,259.2592593,1481.481481,296.2962963,37.03703704,37.03703704
"St. Clair County, MI",259.2401025,1.86951997,31.78183948,34.8977061,190.6910369,492.9300986,1484.398856,85.37474528,18.6951997
"Cherry County, NE",259.1568763,0,34.55425017,0,224.6026261,103.6627505,501.0366275,120.9398756,0
"Christian County, KY",258.875241,8.089851282,43.1458735,90.33667264,117.3028436,903.3667264,1898.418434,140.2240889,18.87631966
"Cameron County, TX",258.8214994,3.115443975,23.48565458,56.79694015,175.4234607,740.9963669,3160.018789,114.0731794,17.49441617
"DeKalb County, IL",258.7334473,0.954735968,44.87259049,29.596815,183.3093058,321.7460211,1752.895237,44.87259049,21.00419129
"Washington County, MD",258.7105918,2.005508463,14.03855924,69.52429339,173.1422307,541.4872851,1366.419766,143.0596037,28.74562131
"Covington County, AL",258.6707491,2.63949744,34.31346672,18.47648208,205.8808003,744.338278,1805.416249,100.3009027,31.67396928
"Clinton County, IN",258.2330781,0,36.45643456,51.64661563,170.1300279,577.2268805,2497.265767,176.2061004,6.076072427
"Silver Bow County, MT",257.7991484,0,8.689858935,17.37971787,231.7295716,570.63407,2832.894013,304.1450627,11.58647858
